;ticket_title;labels;priority;points;ticket_id;list_id;owner;list_name;team
63;Prerequisites - Alerting;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f5f12e435858019be;5bcd1caaa73c2502f6157da0;[];To Do;OPS
64;Prerequisites - Terraformation bases;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f7818f5845e735ed1;5bcd1caaa73c2502f6157da0;[];To Do;OPS
65;Lost ad request feed - Linkedin - Change anx_avro_extract job;[{u'color': None, u'id': u'5bcd1805a00a2101cc95a15c', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Data_Improvements'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c4f1b072c2a38eb8cdb;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328];To Do;DPS
66;Upgrade - Env : Dev - First Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f323c62018057b574;5bcd1caaa73c2502f6157da0;[];To Do;OPS
67;Daily collect setting adaptation - GDX Scraper - QA;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4f4fbac71cb2f0efe3;5bcd1caaa73c2502f6157da0;[];To Do;QA
68;Upgrade - Env : Dev - Post-operations;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f4007cc357d5adebb;5bcd1caaa73c2502f6157da0;[];To Do;OPS
69;Upgrade - Env : Preprod - Second Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f47726d50ae6714bc;5bcd1caaa73c2502f6157da0;[];To Do;OPS
70;Upgrade - Env : Dev - Second Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f387f6964a2212447;5bcd1caaa73c2502f6157da0;[];To Do;OPS
71;Upgrade - Env : Preprod - First Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f92c2d32caffcde34;5bcd1caaa73c2502f6157da0;[];To Do;OPS
72;Upgrade - Env : Dev - Migration and Validation;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4fdaed5a33a0dfbc24;5bcd1caaa73c2502f6157da0;[];To Do;OPS
73;New Labelling workflow to the post ETL - Deploy;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f4fbac71cb2f0efe4;5bcd1caaa73c2502f6157da0;[];To Do;OPS
74;Upgrade - Env : Preprod - Post-operations;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4ffb007c7f9e2332a7;5bcd1caaa73c2502f6157da0;[];To Do;OPS
75;Upgrade - Env : Prod - First Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4fabf021016e0e7b99;5bcd1caaa73c2502f6157da0;[];To Do;OPS
76;Upgrade - Env : Prod - Second Step;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4fc0650b2625c4dbb5;5bcd1caaa73c2502f6157da0;[];To Do;OPS
77;Upgrade - Env : Preprod - Migration and Validation;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f55f0a364facdf121;5bcd1caaa73c2502f6157da0;[];To Do;OPS
78;Upgrade - Env : Prod - Post-operations;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4fabecf40b55feae26;5bcd1caaa73c2502f6157da0;[];To Do;OPS
79;Upgrade - Final Validation and Communication;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f577ef92b0d62a3f1;5bcd1caaa73c2502f6157da0;[];To Do;OPS
80;MW Video Launch - Mapping FWL Brands;[{u'color': None, u'id': u'5bcd18136dcbbe2bd120a929', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'MW_Video'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4f8d29be7f97ab3590;5bcd1caaa73c2502f6157da0;[];To Do;Support
81;MW Video Launch - Program reprocessing;[{u'color': None, u'id': u'5bcd18136dcbbe2bd120a929', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'MW_Video'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c4f1b072c2a38eb8ce9;5bcd1caaa73c2502f6157da0;[];To Do;Support
82;Upgrade - Env : Prod - Migration and Validation;[{u'color': None, u'id': u'5bcd187103453c5308ca3c8b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Database'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c4f87c21d354abe1109;5bcd1caaa73c2502f6157da0;[];To Do;OPS
83;MW Video Launch - Program QA;[{u'color': None, u'id': u'5bcd18136dcbbe2bd120a929', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'MW_Video'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4fe47e0d3658ae2cfd;5bcd1caaa73c2502f6157da0;[];To Do;QA
84;Sell Benchmark Scope - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c4f42f2ef05402f2f0b;5bcd1caaa73c2502f6157da0;[];To Do;API
85;Sell Benchmark Scope - Preproduction test;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4fc4edb064f35afca4;5bcd1caaa73c2502f6157da0;[];To Do;QA
86;Front Quality Test - Formation PI > QA;[{u'color': None, u'id': u'5bcd1823ad660b2d03af4057', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Quality_Test'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c4ffb007c7f9e2332c4;5bcd1caaa73c2502f6157da0;[];To Do;QA
87;Sell Benchmark Key Metrics - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4f8f8dfe2b1564baee;5bcd1caaa73c2502f6157da0;[5b8d560e3a34d80351df5bc4];To Do;Front
88;Sell Market Alerts Scope - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4feb24c92a49536c17;5bcd1caaa73c2502f6157da0;[5b8d560e3a34d80351df5bc4];To Do;Front
89;Sell Market Alerts Scope - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bcd8c50387f6964a2212454;5bcd1caaa73c2502f6157da0;[];To Do;API
90;Sell Market Alerts Scope - Preproduction Test;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c50187b0250643cabb7;5bcd1caaa73c2502f6157da0;[];To Do;QA
91;Move to 2 decimal digits instead of 1 - Preproduction;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c508bdd6a505e6d5a5a;5bcd1caaa73c2502f6157da0;[5b8d560e3a34d80351df5bc4];To Do;Front
92;Move to 2 decimal digits instead of 1 - Test in Preprod;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c504007cc357d5adec8;5bcd1caaa73c2502f6157da0;[5bb1f4f4a5f45980e29e6ce3];To Do;QA
93;Move to 2 decimal digits instead of 1 - Deploy in Production;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c504e900350a50a07a4;5bcd1caaa73c2502f6157da0;[];To Do;OPS
94;V2 Password reset management - Test in Preprod;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c50577ef92b0d62a3fe;5bcd1caaa73c2502f6157da0;[];To Do;QA
95;VMG Integration - Test and Validate;[{u'color': None, u'id': u'5bcd182b705df62d5709c597', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Integration_Factory'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c50859fc85d5beef264;5bcd1caaa73c2502f6157da0;[];To Do;QA
96;Sell Benchmark Key Metrics - Preproduction;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c50e47e0d3658ae2d0a;5bcd1caaa73c2502f6157da0;[];To Do;QA
97;VMG Integration - ETL Configuration;[{u'color': None, u'id': u'5bcd182b705df62d5709c597', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Integration_Factory'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c50f076a78f13d7fe1c;5bcd1caaa73c2502f6157da0;[5b9660ed32342874a47d0328, 5b112203e6202c34415dcfde];To Do;DPS
98;V2 Password reset management - Deploy in Production;[{u'color': None, u'id': u'5bcd17f3644e280b6e0f26ed', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Enhanced_UI'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bcd8c50c9a69557de063ceb;5bcd1caaa73c2502f6157da0;[];To Do;OPS
99;MW Video Launch - FWL Catch-up QA;[{u'color': None, u'id': u'5bcd18136dcbbe2bd120a929', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'MW_Video'}, {u'color': u'lime', u'id': u'5bcce0e29b5316036267602e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'QA'}];;;5bcd8c5147726d50ae6714cf;5bcd1caaa73c2502f6157da0;[];To Do;QA
100;MW Video Launch - Mapping FWL Buyers;[{u'color': None, u'id': u'5bcd18136dcbbe2bd120a929', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'MW_Video'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bcd8c50b82d9a0c26478326;5bcd1caaa73c2502f6157da0;[];To Do;Support
101;Front Quality Test - Formation PI > QA;[{u'color': None, u'id': u'5bcd1823ad660b2d03af4057', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Quality_Test'}, {u'color': u'red', u'id': u'5bc90376a724a908c08b213b', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'PI'}];;;5bcd8c5164125b339b761126;5bcd1caaa73c2502f6157da0;[5b14fe940ea3caecf2730da7];To Do;PI
102;VMG Integration - Deploy in Production;[{u'color': None, u'id': u'5bcd182b705df62d5709c597', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Integration_Factory'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcd8c5187c21d354abe1117;5bcd1caaa73c2502f6157da0;[5b112203e6202c34415dcfde, 5b9660ed32342874a47d0328];To Do;DPS
103;MSN Firstprice - Analyze results;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc41e47e0d3658b042d4;5bcd1caaa73c2502f6157da0;[5b963d4ef166ad86c844d22e];To Do;Math
104;Benchmark - make wiki for benchmarker reason message;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc40e9e6458f1a908ef7;5bcd1caaa73c2502f6157da0;[5b963d4ef166ad86c844d22e];To Do;Math
105;Custom - clean and document Sanoma Finland simulations;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc413629bc0eda6e0a15;5bcd1caaa73c2502f6157da0;[5b30a646cb66d55d1f7930fa];To Do;Math
106;Mapping (detect-labels and stats) - output summary to slack;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc418bdd6a505e700a18;5bcd1caaa73c2502f6157da0;[5b39e80baf5fc1e9347aba49, 5b30a646cb66d55d1f7930fa];To Do;Math
107;Data Extract Marketwatch - Branche et documentation;[{u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bcedbbfbc6e1645d115ebdb;5bcd1caaa73c2502f6157da0;[5b9637a81b8bf6766e957210];To Do;DPS
108;STX is_rendered - distribution des règles #Sharethrough;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}];;;5bd080138461b20d457a18df;5bcd1caaa73c2502f6157da0;[];To Do;Math
109;STX is_rendered - Dev #Sharethrough;[{u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bd08013141bdb25bb2e0e5e;5bcd1caaa73c2502f6157da0;[];To Do;DPS
110;Currency Devs - Generate report cache depending on the user's currencies;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bd0801376e59b596f37c107;5bcd1caaa73c2502f6157da0;[];To Do;DPS
111;Sell Benchmark Scope - Add Sales Channel in MW : Add dans export;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bd08013fc943f0d4d3a4661;5bcd1caaa73c2502f6157da0;[];To Do;DPS
112;Sell Benchmark Scope - Add Sales Channel in MW : Test;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bd08013ff0c0768c353d59f;5bcd1caaa73c2502f6157da0;[];To Do;DPS
113;Labeling Devs - Import labels from production;[{u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}, {u'color': u'black', u'id': u'5bcce0efd8f4d227abff7a5a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Archi.'}];;;5bd08013bcd3940cf3dabed8;5bcd1caaa73c2502f6157da0;[5bbf1f203d2443419be530c9];To Do;Archi.
114;Currency Devs - Take into account to the currency passed as a header parameter when Generating the cache;[{u'color': None, u'id': u'5bcd18365b418c7815e2cb94', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Currency'}, {u'color': u'yellow', u'id': u'5bc90376a724a908c08b2139', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'API'}];;;5bd080137106a325b5dd51a1;5bcd1caaa73c2502f6157da0;[];To Do;API
115;STX is_rendered - cluster de dev a déployer en prod #Sharethrough;[{u'color': u'orange', u'id': u'5bc90376a724a908c08b213a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'DPS'}];;;5bd080132083c80ce749e2d8;5bcd1caaa73c2502f6157da0;[];To Do;DPS
116;Sell Benchmark Key Metrics - Lambda : first function;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bd08013610f71498c954d9a;5bcd1caaa73c2502f6157da0;[];To Do;OPS
117;Sell Benchmark Key Metrics - Lambda : rights;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bd080131b6d7a4b8d106692;5bcd1caaa73c2502f6157da0;[];To Do;OPS
118;Sell Benchmark Key Metrics - Lambda : tests;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'purple', u'id': u'5bc90376a724a908c08b213e', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'OPS'}];;;5bd080148461b20d457a18f2;5bcd1caaa73c2502f6157da0;[];To Do;OPS
119;Sell Benchmark Scope - Add Sales Channel in MW : Catch-up;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'sky', u'id': u'5bcce0e8be4fa66e7b4bfe46', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Support'}];;;5bd080149914244ad576d472;5bcd1caaa73c2502f6157da0;[];To Do;Support
120;Labels catching up : Presentation to the Support team;[{u'color': u'black', u'id': u'5bcce0efd8f4d227abff7a5a', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Archi.'}, {u'color': None, u'id': u'5bcd183fd884c8699366e715', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Labeling'}];;;5bd2ef1168c72c7caafc8ad4;5bcd1caaa73c2502f6157da0;[5bbf1f203d2443419be530c9];To Do;Archi.
121;Sell Market Alerts Scope - Meeting;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4ca32c2b8770ed6039;5bcce7a8e147573d18c54457;[5b8d560e3a34d80351df5bc4];In Progress;Front
122;Sell Market Alerts Scope - App Coordination Scope;[{u'color': None, u'id': u'5bcce83b65e8bc0f1e1abd97', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Sell Launch'}, {u'color': u'green', u'id': u'5bc90376a724a908c08b2138', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Front'}];;;5bcd8c4ce47e0d3658ae2cdb;5bcce7a8e147573d18c54457;[5b8d560e3a34d80351df5bc4];In Progress;Front
123;Alerts - monitoring page for market watch alerts v1;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc403629bc0eda6e0a0b;5bcce7a8e147573d18c54457;[5b963d4ef166ad86c844d22e];In Progress;Math
124;Benchmark - tests and CR for benchmark reason message;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc4187c21d354ac01fe4;5bcce7a8e147573d18c54457;[5b963d4ef166ad86c844d22e];In Progress;Math
125;Mapping (detect-labels and stats) - investigate and automatise mapping stats, and migrate to spark;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc41eb24c92a495b2c2d;5bcce7a8e147573d18c54457;[5b30a646cb66d55d1f7930fa, 5b39e80baf5fc1e9347aba49];In Progress;Math
126;Mapping (detect-labels and stats) - add mapping stats to industrialised script;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}, {u'color': None, u'id': u'5bcddc7397ddad4cfab2e5c6', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math_Project'}];;;5bcddc41f16af05d490cf5bd;5bcce7a8e147573d18c54457;[5b30a646cb66d55d1f7930fa, 5b39e80baf5fc1e9347aba49];In Progress;Math
127;1st Price optimisation - Prepare plan for 1st price optimisation #Math_Project;[{u'color': u'blue', u'id': u'5bc90376a724a908c08b213f', u'idBoard': u'5bc90376dd9b1466d5255e22', u'name': u'Math'}];;;5bcddc41380945261efb5cdb;5bcce7a8e147573d18c54457;[5b30a646cb66d55d1f7930fa, 5b39e80baf5fc1e9347aba49];In Progress;Math
